Record Length,2.500000e+03,,   0.150000000000,   2.00000,
Sample Interval,2.000000e-04,,   0.150200000000,   2.04000,
Trigger Point,-7.500000000000e+02,,   0.150400000000,   2.08000,
,,,   0.150600000000,   2.12000,
,,,   0.150800000000,   2.16000,
,,,   0.151000000000,   2.20000,
Source,CH1,,   0.151200000000,   2.20000,
Vertical Units,V,,   0.151400000000,   2.28000,
Vertical Scale,1.000000e+00,,   0.151600000000,   2.32000,
Vertical Offset,0.000000e+00,,   0.151800000000,   2.32000,
Horizontal Units,s,,   0.152000000000,   2.40000,
Horizontal Scale,5.000000e-02,,   0.152200000000,   2.40000,
Pt Fmt,Y,,   0.152400000000,   2.48000,
Yzero,0.000000e+00,,   0.152600000000,   2.48000,
Probe Atten,1.000000e+00,,   0.152800000000,   2.56000,
Model Number,TDS2014C,,   0.153000000000,   2.56000,
Serial Number,C013080,,   0.153200000000,   2.60000,
Firmware Version,FV:v24.15,,   0.153400000000,   2.64000,
,,,0.153600000000,   2.68000,
,,,0.153800000000,   2.68000,
,,,0.154000000000,   2.72000,
,,,0.154200000000,   2.72000,
,,,0.154400000000,   2.76000,
,,,0.154600000000,   2.80000,
,,,0.154800000000,   2.80000,
,,,0.155000000000,   2.84000,
,,,0.155200000000,   2.84000,
,,,0.155400000000,   2.88000,
,,,0.155600000000,   2.92000,
,,,0.155800000000,   2.96000,
,,,0.156000000000,   2.96000,
,,,0.156200000000,   3.00000,
,,,0.156400000000,   3.00000,
,,,0.156600000000,   3.00000,
,,,0.156800000000,   3.08000,
,,,0.157000000000,   3.08000,
,,,0.157200000000,   3.08000,
,,,0.157400000000,   3.08000,
,,,0.157600000000,   3.12000,
,,,0.157800000000,   3.12000,
,,,0.158000000000,   3.16000,
,,,0.158200000000,   3.16000,
,,,0.158400000000,   3.16000,
,,,0.158600000000,   3.16000,
,,,0.158800000000,   3.20000,
,,,0.159000000000,   3.20000,
,,,0.159200000000,   3.20000,
,,,0.159400000000,   3.20000,
,,,0.159600000000,   3.24000,
,,,0.159800000000,   3.20000,
,,,0.160000000000,   3.24000,
,,,0.160200000000,   3.24000,
,,,0.160400000000,   3.24000,
,,,0.160600000000,   3.24000,
,,,0.160800000000,   3.24000,
,,,0.161000000000,   3.24000,
,,,0.161200000000,   3.20000,
,,,0.161400000000,   3.20000,
,,,0.161600000000,   3.24000,
,,,0.161800000000,   3.20000,
,,,0.162000000000,   3.24000,
,,,0.162200000000,   3.20000,
,,,0.162400000000,   3.20000,
,,,0.162600000000,   3.20000,
,,,0.162800000000,   3.20000,
,,,0.163000000000,   3.16000,
,,,0.163200000000,   3.16000,
,,,0.163400000000,   3.12000,
,,,0.163600000000,   3.12000,
,,,0.163800000000,   3.12000,
,,,0.164000000000,   3.08000,
,,,0.164200000000,   3.08000,
,,,0.164400000000,   3.08000,
,,,0.164600000000,   3.08000,
,,,0.164800000000,   3.04000,
,,,0.165000000000,   3.00000,
,,,0.165200000000,   3.00000,
,,,0.165400000000,   2.96000,
,,,0.165600000000,   2.96000,
,,,0.165800000000,   2.96000,
,,,0.166000000000,   2.92000,
,,,0.166200000000,   2.88000,
,,,0.166400000000,   2.84000,
,,,0.166600000000,   2.84000,
,,,0.166800000000,   2.80000,
,,,0.167000000000,   2.80000,
,,,0.167200000000,   2.76000,
,,,0.167400000000,   2.72000,
,,,0.167600000000,   2.68000,
,,,0.167800000000,   2.64000,
,,,0.168000000000,   2.64000,
,,,0.168200000000,   2.60000,
,,,0.168400000000,   2.56000,
,,,0.168600000000,   2.52000,
,,,0.168800000000,   2.52000,
,,,0.169000000000,   2.48000,
,,,0.169200000000,   2.44000,
,,,0.169400000000,   2.40000,
,,,0.169600000000,   2.36000,
,,,0.169800000000,   2.32000,
,,,0.170000000000,   2.28000,
,,,0.170200000000,   2.24000,
,,,0.170400000000,   2.20000,
,,,0.170600000000,   2.16000,
,,,0.170800000000,   2.12000,
,,,0.171000000000,   2.08000,
,,,0.171200000000,   2.04000,
,,,0.171400000000,   2.00000,
,,,0.171600000000,   1.96000,
,,,0.171800000000,   1.92000,
,,,0.172000000000,   1.88000,
,,,0.172200000000,   1.80000,
,,,0.172400000000,   1.80000,
,,,0.172600000000,   1.72000,
,,,0.172800000000,   1.68000,
,,,0.173000000000,   1.68000,
,,,0.173200000000,   1.56000,
,,,0.173400000000,   1.52000,
,,,0.173600000000,   1.48000,
,,,0.173800000000,   1.44000,
,,,0.174000000000,   1.40000,
,,,0.174200000000,   1.32000,
,,,0.174400000000,   1.28000,
,,,0.174600000000,   1.24000,
,,,0.174800000000,   1.16000,
,,,0.175000000000,   1.16000,
,,,0.175200000000,   1.12000,
,,,0.175400000000,   1.00000,
,,,0.175600000000,   0.96000,
,,,0.175800000000,   0.92000,
,,,0.176000000000,   0.88000,
,,,0.176200000000,   0.84000,
,,,0.176400000000,   0.76000,
,,,0.176600000000,   0.68000,
,,,0.176800000000,   0.64000,
,,,0.177000000000,   0.60000,
,,,0.177200000000,   0.56000,
,,,0.177400000000,   0.52000,
,,,0.177600000000,   0.44000,
,,,0.177800000000,   0.40000,
,,,0.178000000000,   0.36000,
,,,0.178200000000,   0.28000,
,,,0.178400000000,   0.24000,
,,,0.178600000000,   0.20000,
,,,0.178800000000,   0.12000,
,,,0.179000000000,   0.08000,
,,,0.179200000000,   0.04000,
,,,0.179400000000,  -0.04000,
,,,0.179600000000,  -0.08000,
,,,0.179800000000,  -0.16000,
,,,0.180000000000,  -0.24000,
,,,0.180200000000,  -0.24000,
,,,0.180400000000,  -0.32000,
,,,0.180600000000,  -0.36000,
,,,0.180800000000,  -0.44000,
,,,0.181000000000,  -0.52000,
,,,0.181200000000,  -0.56000,
,,,0.181400000000,  -0.60000,
,,,0.181600000000,  -0.68000,
,,,0.181800000000,  -0.72000,
,,,0.182000000000,  -0.76000,
,,,0.182200000000,  -0.80000,
,,,0.182400000000,  -0.88000,
,,,0.182600000000,  -0.92000,
,,,0.182800000000,  -0.96000,
,,,0.183000000000,  -1.04000,
,,,0.183200000000,  -1.08000,
,,,0.183400000000,  -1.12000,
,,,0.183600000000,  -1.20000,
,,,0.183800000000,  -1.24000,
,,,0.184000000000,  -1.32000,
,,,0.184200000000,  -1.32000,
,,,0.184400000000,  -1.40000,
,,,0.184600000000,  -1.40000,
,,,0.184800000000,  -1.48000,
,,,0.185000000000,  -1.52000,
,,,0.185200000000,  -1.56000,
,,,0.185400000000,  -1.64000,
,,,0.185600000000,  -1.68000,
,,,0.185800000000,  -1.68000,
,,,0.186000000000,  -1.76000,
,,,0.186200000000,  -1.80000,
,,,0.186400000000,  -1.84000,
,,,0.186600000000,  -1.88000,
,,,0.186800000000,  -1.96000,
,,,0.187000000000,  -2.00000,
,,,0.187200000000,  -2.04000,
,,,0.187400000000,  -2.08000,
,,,0.187600000000,  -2.12000,
,,,0.187800000000,  -2.16000,
,,,0.188000000000,  -2.20000,
,,,0.188200000000,  -2.24000,
,,,0.188400000000,  -2.24000,
,,,0.188600000000,  -2.28000,
,,,0.188800000000,  -2.32000,
,,,0.189000000000,  -2.40000,
,,,0.189200000000,  -2.44000,
,,,0.189400000000,  -2.44000,
,,,0.189600000000,  -2.48000,
,,,0.189800000000,  -2.52000,
,,,0.190000000000,  -2.56000,
,,,0.190200000000,  -2.56000,
,,,0.190400000000,  -2.64000,
,,,0.190600000000,  -2.64000,
,,,0.190800000000,  -2.68000,
,,,0.191000000000,  -2.72000,
,,,0.191200000000,  -2.76000,
,,,0.191400000000,  -2.76000,
,,,0.191600000000,  -2.80000,
,,,0.191800000000,  -2.80000,
,,,0.192000000000,  -2.84000,
,,,0.192200000000,  -2.88000,
,,,0.192400000000,  -2.88000,
,,,0.192600000000,  -2.92000,
,,,0.192800000000,  -2.96000,
,,,0.193000000000,  -2.96000,
,,,0.193200000000,  -3.00000,
,,,0.193400000000,  -3.00000,
,,,0.193600000000,  -3.04000,
,,,0.193800000000,  -3.04000,
,,,0.194000000000,  -3.04000,
,,,0.194200000000,  -3.08000,
,,,0.194400000000,  -3.08000,
,,,0.194600000000,  -3.08000,
,,,0.194800000000,  -3.12000,
,,,0.195000000000,  -3.16000,
,,,0.195200000000,  -3.16000,
,,,0.195400000000,  -3.16000,
,,,0.195600000000,  -3.16000,
,,,0.195800000000,  -3.16000,
,,,0.196000000000,  -3.20000,
,,,0.196200000000,  -3.20000,
,,,0.196400000000,  -3.20000,
,,,0.196600000000,  -3.20000,
,,,0.196800000000,  -3.24000,
,,,0.197000000000,  -3.24000,
,,,0.197200000000,  -3.24000,
,,,0.197400000000,  -3.24000,
,,,0.197600000000,  -3.20000,
,,,0.197800000000,  -3.24000,
,,,0.198000000000,  -3.24000,
,,,0.198200000000,  -3.24000,
,,,0.198400000000,  -3.20000,
,,,0.198600000000,  -3.20000,
,,,0.198800000000,  -3.20000,
,,,0.199000000000,  -3.24000,
,,,0.199200000000,  -3.20000,
,,,0.199400000000,  -3.20000,
,,,0.199600000000,  -3.20000,
,,,0.199800000000,  -3.20000,
,,,0.200000000000,  -3.16000,
,,,0.200200000000,  -3.12000,
,,,0.200400000000,  -3.16000,
,,,0.200600000000,  -3.16000,
,,,0.200800000000,  -3.12000,
,,,0.201000000000,  -3.08000,
,,,0.201200000000,  -3.08000,
,,,0.201400000000,  -3.08000,
,,,0.201600000000,  -3.04000,
,,,0.201800000000,  -3.04000,
,,,0.202000000000,  -3.04000,
,,,0.202200000000,  -3.00000,
,,,0.202400000000,  -3.00000,
,,,0.202600000000,  -2.96000,
,,,0.202800000000,  -2.92000,
,,,0.203000000000,  -2.92000,
,,,0.203200000000,  -2.88000,
,,,0.203400000000,  -2.88000,
,,,0.203600000000,  -2.84000,
,,,0.203800000000,  -2.80000,
,,,0.204000000000,  -2.80000,
,,,0.204200000000,  -2.76000,
,,,0.204400000000,  -2.72000,
,,,0.204600000000,  -2.68000,
,,,0.204800000000,  -2.64000,
,,,0.205000000000,  -2.60000,
,,,0.205200000000,  -2.60000,
,,,0.205400000000,  -2.56000,
,,,0.205600000000,  -2.52000,
,,,0.205800000000,  -2.52000,
,,,0.206000000000,  -2.48000,
,,,0.206200000000,  -2.44000,
,,,0.206400000000,  -2.40000,
,,,0.206600000000,  -2.40000,
,,,0.206800000000,  -2.32000,
,,,0.207000000000,  -2.28000,
,,,0.207200000000,  -2.24000,
,,,0.207400000000,  -2.20000,
,,,0.207600000000,  -2.16000,
,,,0.207800000000,  -2.16000,
,,,0.208000000000,  -2.12000,
,,,0.208200000000,  -2.04000,
,,,0.208400000000,  -2.04000,
,,,0.208600000000,  -2.00000,
,,,0.208800000000,  -1.92000,
,,,0.209000000000,  -1.88000,
,,,0.209200000000,  -1.84000,
,,,0.209400000000,  -1.76000,
,,,0.209600000000,  -1.76000,
,,,0.209800000000,  -1.68000,
,,,0.210000000000,  -1.64000,
,,,0.210200000000,  -1.60000,
,,,0.210400000000,  -1.56000,
,,,0.210600000000,  -1.48000,
,,,0.210800000000,  -1.44000,
,,,0.211000000000,  -1.40000,
,,,0.211200000000,  -1.36000,
,,,0.211400000000,  -1.32000,
,,,0.211600000000,  -1.28000,
,,,0.211800000000,  -1.20000,
,,,0.212000000000,  -1.16000,
,,,0.212200000000,  -1.08000,
,,,0.212400000000,  -1.04000,
,,,0.212600000000,  -1.00000,
,,,0.212800000000,  -0.96000,
,,,0.213000000000,  -0.88000,
,,,0.213200000000,  -0.84000,
