0,0.0032258064516129032
4,0.0064516129032258064
7,0.008870967741935484
8,0.00967741935483871
9,0.01075268817204301
12,0.012903225806451613
14,0.014516129032258063
16,0.016129032258064516
18,0.017741935483870968
22,0.02096774193548387
24,0.02258064516129032
28,0.025806451612903226
30,0.027419354838709678
32,0.02903225806451613
36,0.03225806451612903
40,0.035483870967741936
44,0.03870967741935484
48,0.041935483870967745
50,0.043548387096774194
52,0.04516129032258065
56,0.04838709677419354
60,0.05161290322580645
64,0.054838709677419356
68,0.05806451612903226
70,0.05967741935483871
72,0.06129032258064516
76,0.06451612903225806
80,0.06774193548387097
84,0.07096774193548387
88,0.07419354838709677
92,0.07741935483870968
94,0.07903225806451614
100,0.08387096774193549
102,0.08548387096774193
104,0.08709677419354839
112,0.0935483870967742
115,0.09596774193548387
116,0.0967741935483871
118,0.09838709677419355
120,0.1
124,0.1032258064516129
128,0.1064516129032258
132,0.10967741935483871
134,0.11129032258064517
136,0.11290322580645161
140,0.11612903225806452
144,0.11935483870967742
149,0.12258064516129032
153,0.12580645161290321
155,0.12741935483870967
157,0.12903225806451613
161,0.13225806451612904
163,0.1338709677419355
169,0.13870967741935483
171,0.1403225806451613
173,0.14193548387096774
175,0.14408602150537633
177,0.14516129032258066
181,0.14838709677419354
185,0.15161290322580645
189,0.15483870967741936
193,0.15806451612903227
197,0.16129032258064518
199,0.1629032258064516
201,0.16451612903225807
209,0.17096774193548386
211,0.17258064516129032
213,0.17419354838709677
217,0.1774193548387097
221,0.18064516129032257
225,0.18387096774193548
229,0.1870967741935484
233,0.19032258064516128
235,0.19193548387096773
237,0.1935483870967742
239,0.19516129032258064
243,0.19838709677419356
247,0.20161290322580644
249,0.2032258064516129
253,0.2064516129032258
256,0.2086021505376344
257,0.20967741935483872
261,0.2129032258064516
267,0.21774193548387097
269,0.21935483870967742
277,0.22580645161290325
281,0.22903225806451613
285,0.23225806451612904
287,0.2338709677419355
289,0.23548387096774193
293,0.2387096774193548
295,0.24032258064516127
297,0.24193548387096775
301,0.24516129032258063
305,0.24838709677419354
313,0.25483870967741934
315,0.2564516129032258
317,0.25806451612903225
319,0.2596774193548387
321,0.26129032258064516
325,0.2645161290322581
329,0.267741935483871
333,0.2709677419354839
337,0.27419354838709675
339,0.27580645161290324
341,0.27741935483870966
343,0.278494623655914
347,0.282258064516129
349,0.2838709677419355
353,0.2870967741935484
357,0.2903225806451613
